order_id;shipper_id;customer_id;order_date;status;shipped_date;first_name;last_name;birth_date;phone;address;city;state;points;shipper_name;order_status;id;product_id;quantity;unit_price;name;quantity_in_stock;comments
1600;6;1600;17/07/1971;1;NULL;Billy;Quitzon;NULL;275.197.5320x8216;144 Reilly Circles Suite 042;Phoebeburgh;Ne;3098;Dummy;Processed;1600;292;13;36.81;WHITE BROCANTE SOAP DISH;83;NULL
1600;6;1600;17/07/1971;1;NULL;Billy;Quitzon;NULL;275.197.5320x8216;144 Reilly Circles Suite 042;Phoebeburgh;Ne;3098;Dummy;Processed;9600;413;3;44.27;SET/9 CHRISTMAS T-LIGHTS SCENTED;62;NULL
1601;1;1601;14/10/1994;2;20/10/1994;Antonietta;Labadie;12/02/1933;NULL;9401 Brekke Freeway Apt. 173;Brendaton;Ok;4356;Hettinger LLC;Shipped;1601;639;13;2.27;POLYESTER FILLER PAD 40x40cm;39;NULL
1601;1;1601;14/10/1994;2;20/10/1994;Antonietta;Labadie;12/02/1933;NULL;9401 Brekke Freeway Apt. 173;Brendaton;Ok;4356;Hettinger LLC;Shipped;9601;209;11;75.65;WOOD AND GLASS MEDICINE CABINET;108;NULL
1602;2;1602;01/11/1975;3;10/11/1975;Deondre;Toy;15/07/1955;NULL;91103 Everette Mill;Lenorahaven;Pe;2270;Schinner-Predovic;Delivered;1602;70;5;35.21;TOAST ITS - HAPPY BIRTHDAY;16;NULL
1602;2;1602;01/11/1975;3;10/11/1975;Deondre;Toy;15/07/1955;NULL;91103 Everette Mill;Lenorahaven;Pe;2270;Schinner-Predovic;Delivered;9602;554;12;42.86;PINK DOUGHNUT TRINKET POT;83;NULL
1603;5;1603;30/01/2002;1;NULL;Eddie;Cronin;NULL;NULL;3142 Kaylie Forge;Lake Marc;Mi;2147;Waters, Mayert and Prohaska;Processed;1603;682;12;49.45;ELEPHANT, BIRTHDAY CARD,;100;NULL
1603;5;1603;30/01/2002;1;NULL;Eddie;Cronin;NULL;NULL;3142 Kaylie Forge;Lake Marc;Mi;2147;Waters, Mayert and Prohaska;Processed;9603;644;3;62.01;PARTY INVITES DINOSAURS;19;NULL
1604;4;1604;15/11/2012;2;22/11/2012;Warren;Powlowski;03/02/1948;1-933-148-4448;389 Rosamond Isle Suite 328;Sanfordhaven;Co;3286;Mraz, Renner and Nolan;Shipped;1604;197;5;69.23;EMERGENCY FIRST AID TIN;23;Cute and comfortable! i loved the colors and how soft the shirt is!
1604;4;1604;15/11/2012;2;22/11/2012;Warren;Powlowski;03/02/1948;1-933-148-4448;389 Rosamond Isle Suite 328;Sanfordhaven;Co;3286;Mraz, Renner and Nolan;Shipped;9604;56;10;86.50;VINTAGE UNION JACK CUSHION COVER;68;Cute and comfortable! i loved the colors and how soft the shirt is!
1605;5;1605;06/07/1982;3;15/07/1982;Emmet;Ratke;02/06/1950;NULL;58429 Ella Route;Jettland;Ha;4016;Waters, Mayert and Prohaska;Delivered;1605;442;7;34.02;FINE WICKER HEART;57;"I purchased this top in a regular small and surprisingly, it fits me very well (i'm 5'2, 34b, 26 waist, 36 hips). the hem falls about two inches longer than shown on the model. i like the v-neck the most because the ruffles are not too much, and it's not too low cut. i purchased the white color because i think the pattern is unique and it's brighter for spring/summer. i think skinny jeans and ankle boots or wedges would make the look very stylish. by the way, the fabric is super soft (but not w"""
1605;5;1605;06/07/1982;3;15/07/1982;Emmet;Ratke;02/06/1950;NULL;58429 Ella Route;Jettland;Ha;4016;Waters, Mayert and Prohaska;Delivered;9605;596;7;21.12;BLUE POLKADOT COFFEE MUG;128;"I purchased this top in a regular small and surprisingly, it fits me very well (i'm 5'2, 34b, 26 waist, 36 hips). the hem falls about two inches longer than shown on the model. i like the v-neck the most because the ruffles are not too much, and it's not too low cut. i purchased the white color because i think the pattern is unique and it's brighter for spring/summer. i think skinny jeans and ankle boots or wedges would make the look very stylish. by the way, the fabric is super soft (but not w"""
1606;6;1606;17/08/1985;1;NULL;Mercedes;Altenwerth;NULL;+64(8)9839514950;309 Schowalter Spurs Suite 438;Lake Everett;De;2085;Dummy;Processed;1606;116;7;31.30;RAIN PONCHO RETROSPOT;8;I have several of goodhyouman shirts and i get so many compliments on them. especially the one that says forehead kisses are underrated. don't hesitate. buy this shirt. you won't be sorry.....
1606;6;1606;17/08/1985;1;NULL;Mercedes;Altenwerth;NULL;+64(8)9839514950;309 Schowalter Spurs Suite 438;Lake Everett;De;2085;Dummy;Processed;9606;563;8;61.58;4 SKY BLUE DINNER CANDLES;78;I have several of goodhyouman shirts and i get so many compliments on them. especially the one that says forehead kisses are underrated. don't hesitate. buy this shirt. you won't be sorry.....
1607;2;1607;06/08/2014;2;12/08/2014;Faustino;Corkery;NULL;(288)098-5980;44871 Modesta River;Francisland;No;4628;Schinner-Predovic;Shipped;1607;2;3;31.89;CHARLIE & LOLA WASTEPAPER BIN FLORA;149;"I am 5'3 130 and curvy and this dress fit me perfectly. it's great for parties and weddings (depending on how formal). the only reason i gave it four stars is because the fabric is a little strange. the ribbing for the squares is almost like a pillowy fabric, and it feels a little bit on the cheaper side but luckily it doesn't look cheap. nonetheless, i love this dress and would definitely recommend!"""
1607;2;1607;06/08/2014;2;12/08/2014;Faustino;Corkery;NULL;(288)098-5980;44871 Modesta River;Francisland;No;4628;Schinner-Predovic;Shipped;9607;277;11;86.68;FELT EGG COSY WHITE RABBIT;103;"I am 5'3 130 and curvy and this dress fit me perfectly. it's great for parties and weddings (depending on how formal). the only reason i gave it four stars is because the fabric is a little strange. the ribbing for the squares is almost like a pillowy fabric, and it feels a little bit on the cheaper side but luckily it doesn't look cheap. nonetheless, i love this dress and would definitely recommend!"""
1608;3;1608;10/05/1987;3;12/05/1987;Nettie;Wintheiser;NULL;NULL;931 Vincenzo Course Apt. 711;Flatleyshire;Io;2257;Satterfield LLC;Delivered;1608;415;15;80.31;JAZZ HEARTS PURSE NOTEBOOK;101;it is an absolute must-have!
1608;3;1608;10/05/1987;3;12/05/1987;Nettie;Wintheiser;NULL;NULL;931 Vincenzo Course Apt. 711;Flatleyshire;Io;2257;Satterfield LLC;Delivered;9608;446;8;88.24;SMALL PINK MAGIC CHRISTMAS TREE;78;it is an absolute must-have!
1609;4;1609;05/07/1993;1;NULL;Timmy;Schoen;15/07/1954;NULL;4918 Neil Squares Suite 112;East Nat;Ma;3402;Mraz, Renner and Nolan;Processed;1609;568;6;38.71;WHITE SPOT RED CERAMIC DRAWER KNOB;69;NULL
1609;4;1609;05/07/1993;1;NULL;Timmy;Schoen;15/07/1954;NULL;4918 Neil Squares Suite 112;East Nat;Ma;3402;Mraz, Renner and Nolan;Processed;9609;646;5;43.54;NUMBER TILE COTTAGE GARDEN 1;148;NULL
1610;5;1610;28/08/1989;2;30/08/1989;Bryce;Padberg;NULL;9296422064;6521 D'Amore Station Apt. 097;Port Friedaside;Ar;2314;Waters, Mayert and Prohaska;Shipped;1610;93;6;60.18;BIRTHDAY CARD, RETRO SPOT;4;NULL
1610;5;1610;28/08/1989;2;30/08/1989;Bryce;Padberg;NULL;9296422064;6521 D'Amore Station Apt. 097;Port Friedaside;Ar;2314;Waters, Mayert and Prohaska;Shipped;9610;394;12;77.60;KINGS CHOICE MUG;61;NULL
1611;1;1611;02/02/1998;3;04/02/1998;Linwood;Hirthe;NULL;NULL;509 Keagan Highway;North Flossiehaven;Te;2330;Hettinger LLC;Delivered;1611;260;4;11.95;LETS GO SHOPPING COTTON TOTE BAG;60;Top of the line! very well made and on sale to boot. i love the style and received a compliment from my sister when i wore it. i love the layered look.
1611;1;1611;02/02/1998;3;04/02/1998;Linwood;Hirthe;NULL;NULL;509 Keagan Highway;North Flossiehaven;Te;2330;Hettinger LLC;Delivered;9611;31;4;60.36;FOLDING UMBRELLA CREAM POLKADOT;15;Top of the line! very well made and on sale to boot. i love the style and received a compliment from my sister when i wore it. i love the layered look.
1612;1;1612;16/02/2008;1;NULL;Raina;Upton;12/02/1947;NULL;17028 Bergstrom Streets Apt. 770;Terryberg;Ne;2236;Hettinger LLC;Processed;1612;270;5;40.62;HEARTS GIFT TAPE;56;NULL
1612;1;1612;16/02/2008;1;NULL;Raina;Upton;12/02/1947;NULL;17028 Bergstrom Streets Apt. 770;Terryberg;Ne;2236;Hettinger LLC;Processed;9612;474;3;14.03;MINI CAKE STAND T-LIGHT HOLDER;129;NULL
1613;3;1613;12/01/2021;2;18/01/2021;Liliana;Wisoky;12/02/1956;036-440-9630x3422;1236 Brekke Garden;Kylieshire;Ma;4754;Satterfield LLC;Shipped;1613;569;10;77.61;LOVE GARLAND PAINTED ZINC;70;Well, this top just did not do anything for me - it's a very conservative style with the high neckline and blousy fit. you'd need to go a little lower in size if you want any of your figure to show through. i guess it might be good for a church function or some other conservative event, but it was too buttoned-up for my style. i also had a hard time getting it off even though the size i tried on was large for me. i didn't care for the feel of the fabric either, although the lace is nice.
1613;3;1613;12/01/2021;2;18/01/2021;Liliana;Wisoky;12/02/1956;036-440-9630x3422;1236 Brekke Garden;Kylieshire;Ma;4754;Satterfield LLC;Shipped;9613;24;3;30.86;FLOWERS  STICKERS;11;Well, this top just did not do anything for me - it's a very conservative style with the high neckline and blousy fit. you'd need to go a little lower in size if you want any of your figure to show through. i guess it might be good for a church function or some other conservative event, but it was too buttoned-up for my style. i also had a hard time getting it off even though the size i tried on was large for me. i didn't care for the feel of the fabric either, although the lace is nice.
1614;4;1614;30/08/2022;3;02/09/2022;Natalie;Jakubowski;15/07/1955;NULL;6571 Marques Prairie;Port Mitchell;Ca;4671;Mraz, Renner and Nolan;Delivered;1614;536;1;21.17;BLUE PAISLEY POCKET BOOK;145;NULL
1614;4;1614;30/08/2022;3;02/09/2022;Natalie;Jakubowski;15/07/1955;NULL;6571 Marques Prairie;Port Mitchell;Ca;4671;Mraz, Renner and Nolan;Delivered;9614;197;9;69.23;EMERGENCY FIRST AID TIN;23;NULL
1615;6;1615;25/09/1985;1;NULL;Hillard;Lockman;15/07/1948;NULL;12870 Augusta Roads;Vincenzoview;Pe;65;Dummy;Processed;1615;221;11;39.25;RING OF ROSES BIRTHDAY CARD;11;NULL
1615;6;1615;25/09/1985;1;NULL;Hillard;Lockman;15/07/1948;NULL;12870 Augusta Roads;Vincenzoview;Pe;65;Dummy;Processed;9615;165;7;1.82;JAZZ HEARTS ADDRESS BOOK;82;NULL
1616;1;1616;04/03/1970;2;08/03/1970;Kennedi;Medhurst;NULL;1-330-379-7207x13296;090 Abigayle Causeway;Warrenville;Ka;3269;Hettinger LLC;Shipped;1616;245;10;93.89;FLORAL SOFT CAR TOY;45;NULL
1616;1;1616;04/03/1970;2;08/03/1970;Kennedi;Medhurst;NULL;1-330-379-7207x13296;090 Abigayle Causeway;Warrenville;Ka;3269;Hettinger LLC;Shipped;9616;234;13;65.82;ORIGAMI LAVENDER INCENSE/CANDL SET;146;NULL
1617;2;1617;08/07/2017;3;13/07/2017;Aylin;Pollich;15/07/1952;NULL;8696 Douglas Route;Batzview;Mi;1650;Schinner-Predovic;Delivered;1617;564;7;47.69;TWO DOOR CURIO CABINET;99;NULL
1617;2;1617;08/07/2017;3;13/07/2017;Aylin;Pollich;15/07/1952;NULL;8696 Douglas Route;Batzview;Mi;1650;Schinner-Predovic;Delivered;9617;674;3;72.42;TUB 24 PINK FLOWER PEGS;112;NULL
1618;1;1618;15/05/1976;1;NULL;Faye;Hane;NULL;NULL;4100 Helga Ports Suite 576;Silasside;In;1191;Hettinger LLC;Processed;1618;585;10;81.05;SPACE CADET WHITE;129;NULL
1618;1;1618;15/05/1976;1;NULL;Faye;Hane;NULL;NULL;4100 Helga Ports Suite 576;Silasside;In;1191;Hettinger LLC;Processed;9618;418;13;85.82;SMALL WHITE RETROSPOT MUG IN BOX;22;NULL
1619;4;1619;30/04/2018;2;02/05/2018;Telly;Predovic;02/06/1943;9014201567;3720 Dana Islands;Jermaineton;No;4617;Mraz, Renner and Nolan;Shipped;1619;483;9;45.45;ARMY CAMO BOOKCOVER TAPE;74;NULL
1619;4;1619;30/04/2018;2;02/05/2018;Telly;Predovic;02/06/1943;9014201567;3720 Dana Islands;Jermaineton;No;4617;Mraz, Renner and Nolan;Shipped;9619;69;10;84.59;PINK PAISLEY SQUARE TISSUE BOX;31;NULL
1620;5;1620;12/06/2006;3;17/06/2006;Adriel;Hagenes;12/02/1953;NULL;91635 Parker Vista Apt. 265;Mayermouth;Ne;1636;Waters, Mayert and Prohaska;Delivered;1620;657;2;9.24;HANGING METAL HEART LANTERN;35;NULL
1620;5;1620;12/06/2006;3;17/06/2006;Adriel;Hagenes;12/02/1953;NULL;91635 Parker Vista Apt. 265;Mayermouth;Ne;1636;Waters, Mayert and Prohaska;Delivered;9620;587;15;8.33;RED POLKADOT PUDDING BOWL;106;NULL
1621;6;1621;16/11/1986;1;NULL;Kellie;Fisher;15/07/1948;NULL;97390 DuBuque Forge;Wadefort;Mi;3861;Dummy;Processed;1621;338;5;55.76;ANT COPPER TURQ BOUDICCA BRACELET;101;NULL
1621;6;1621;16/11/1986;1;NULL;Kellie;Fisher;15/07/1948;NULL;97390 DuBuque Forge;Wadefort;Mi;3861;Dummy;Processed;9621;479;5;45.62;COLUMBIAN CANDLE RECTANGLE;77;NULL
1622;2;1622;25/06/1978;2;26/06/1978;Lolita;Goyette;NULL;NULL;2261 Stark Burgs Suite 125;Borermouth;Oh;4454;Schinner-Predovic;Shipped;1622;467;1;37.55;PACK OF 20 SKULL PAPER NAPKINS;24;NULL
1622;2;1622;25/06/1978;2;26/06/1978;Lolita;Goyette;NULL;NULL;2261 Stark Burgs Suite 125;Borermouth;Oh;4454;Schinner-Predovic;Shipped;9622;632;7;24.62;GLASS CLOCHE SMALL;91;NULL
1623;3;1623;22/01/2012;3;29/01/2012;Micah;Sawayn;NULL;096-353-5698x46505;0888 Raven Union Apt. 422;Sharonchester;Ar;265;Satterfield LLC;Delivered;1623;571;15;85.71;HANGING JAM JAR T-LIGHT HOLDER;104;NULL
1623;3;1623;22/01/2012;3;29/01/2012;Micah;Sawayn;NULL;096-353-5698x46505;0888 Raven Union Apt. 422;Sharonchester;Ar;265;Satterfield LLC;Delivered;9623;222;4;87.18;HEADS AND TAILS SPORTING FUN;100;NULL
1624;5;1624;23/12/2021;1;NULL;Alexandra;Donnelly;NULL;NULL;026 Devan Heights Suite 580;East Brentville;Mi;2118;Waters, Mayert and Prohaska;Processed;1624;702;11;45.25;GROW YOUR OWN FLOWERS SET OF 3;0;NULL
1624;5;1624;23/12/2021;1;NULL;Alexandra;Donnelly;NULL;NULL;026 Devan Heights Suite 580;East Brentville;Mi;2118;Waters, Mayert and Prohaska;Processed;9624;713;5;89.85;CLASSICAL ROSE SMALL VASE;121;NULL
1625;5;1625;26/08/2014;2;29/08/2014;Dee;Wolff;15/07/1952;+81(6)4751006070;8336 Dillon Manors Apt. 303;O'Connellberg;Fl;976;Waters, Mayert and Prohaska;Shipped;1625;300;9;23.63;PINK FELT HANGING HEART W FLOWER;20;NULL
1625;5;1625;26/08/2014;2;29/08/2014;Dee;Wolff;15/07/1952;+81(6)4751006070;8336 Dillon Manors Apt. 303;O'Connellberg;Fl;976;Waters, Mayert and Prohaska;Shipped;9625;648;11;63.80;ENAMEL WATERING CAN CREAM;37;NULL
1626;1;1626;09/12/1979;3;11/12/1979;Alex;Koelpin;NULL;NULL;7520 Rolfson Cape Suite 039;New Gunner;Ne;4060;Hettinger LLC;Delivered;1626;140;6;81.06;BEADED CRYSTAL HEART PINK SMALL;45;NULL
1626;1;1626;09/12/1979;3;11/12/1979;Alex;Koelpin;NULL;NULL;7520 Rolfson Cape Suite 039;New Gunner;Ne;4060;Hettinger LLC;Delivered;9626;353;1;19.35;CHILDS GARDEN BRUSH PINK;24;NULL
1627;6;1627;05/06/1980;1;NULL;Kali;Smith;NULL;NULL;13450 Lela Road Apt. 818;North Breanna;Or;4278;Dummy;Processed;1627;550;7;92.32;CLASSICAL ROSE CANDLESTAND;53;Very comfortable, material is good, cut out on sleeves flattering
1627;6;1627;05/06/1980;1;NULL;Kali;Smith;NULL;NULL;13450 Lela Road Apt. 818;North Breanna;Or;4278;Dummy;Processed;9627;570;15;84.06;BLACK CANDELABRA T-LIGHT HOLDER;16;Very comfortable, material is good, cut out on sleeves flattering
1628;3;1628;18/08/2008;2;21/08/2008;Rosalee;Goyette;15/07/1944;NULL;879 Lindgren Junction Suite 531;Fritschshire;Ne;4018;Satterfield LLC;Shipped;1628;79;11;72.95;T-LIGHT HOLDER HANGING LACE;59;NULL
1628;3;1628;18/08/2008;2;21/08/2008;Rosalee;Goyette;15/07/1944;NULL;879 Lindgren Junction Suite 531;Fritschshire;Ne;4018;Satterfield LLC;Shipped;9628;290;11;46.45;MAKE YOUR OWN PLAYTIME CARD KIT;129;NULL
1629;4;1629;01/02/1970;3;09/02/1970;Hadley;Christiansen;02/06/1953;NULL;20644 Kieran Terrace;West Neva;Ma;4887;Mraz, Renner and Nolan;Delivered;1629;244;15;13.51;CHERRY BLOSSOM LUGGAGE TAG;61;NULL
1629;4;1629;01/02/1970;3;09/02/1970;Hadley;Christiansen;02/06/1953;NULL;20644 Kieran Terrace;West Neva;Ma;4887;Mraz, Renner and Nolan;Delivered;9629;488;14;25.79;CREAM WALL PLANTER HEART SHAPED;16;NULL
1630;1;1630;07/08/1970;1;NULL;Sally;Romaguera;02/06/1938;(875)329-1270x43833;6030 Summer River;Lake Waylontown;Ge;2983;Hettinger LLC;Processed;1630;235;11;8.80;ORIGAMI ROSE INCENSE/CANDLE SET;5;NULL
1630;1;1630;07/08/1970;1;NULL;Sally;Romaguera;02/06/1938;(875)329-1270x43833;6030 Summer River;Lake Waylontown;Ge;2983;Hettinger LLC;Processed;9630;70;10;35.21;TOAST ITS - HAPPY BIRTHDAY;16;NULL
1631;1;1631;11/04/1996;2;14/04/1996;Hershel;Brekke;15/07/1937;299.942.4531;35353 Natalie Place Apt. 058;West Jayden;Ar;1070;Hettinger LLC;Shipped;1631;440;11;86.21;COSY SLIPPER SHOES SMALL  RED;49;NULL
1631;1;1631;11/04/1996;2;14/04/1996;Hershel;Brekke;15/07/1937;299.942.4531;35353 Natalie Place Apt. 058;West Jayden;Ar;1070;Hettinger LLC;Shipped;9631;387;15;86.59;3 TRADITIONAl BISCUIT CUTTERS  SET;47;NULL
1632;2;1632;26/02/1998;3;05/03/1998;Abdullah;Little;NULL;NULL;48619 Cole Stravenue Suite 778;Damianhaven;Oh;4623;Schinner-Predovic;Delivered;1632;747;6;3.28;SOLDIERS EGG CUP;94;"I was lucky enough to get a hold of this intarsia sweater dress after the sale and i wish i had purchased this the first time round. it is absolutely stunning, flattering, comfortable and unique! i am 5'3 and the regular hem fit me just fine at the ankles. i think this dress runs both tts to a bit large so i would size down if your small framed and stay your usual if your busty or broad shouldered. perfectly complements my taupe booties that i already owned and a my taupe maxi sweater that has"""
1632;2;1632;26/02/1998;3;05/03/1998;Abdullah;Little;NULL;NULL;48619 Cole Stravenue Suite 778;Damianhaven;Oh;4623;Schinner-Predovic;Delivered;9632;225;11;48.67;"LETTER J"" BLING KEY RING""";131;"I was lucky enough to get a hold of this intarsia sweater dress after the sale and i wish i had purchased this the first time round. it is absolutely stunning, flattering, comfortable and unique! i am 5'3 and the regular hem fit me just fine at the ankles. i think this dress runs both tts to a bit large so i would size down if your small framed and stay your usual if your busty or broad shouldered. perfectly complements my taupe booties that i already owned and a my taupe maxi sweater that has"""
1633;6;1633;12/04/2017;1;NULL;Hanna;Feil;12/02/1944;NULL;062 Wilderman Ways;West Norenemouth;Ma;1611;Dummy;Processed;1633;162;13;29.08;FRENCH PAISLEY CUSHION COVER;43;NULL
1633;6;1633;12/04/2017;1;NULL;Hanna;Feil;12/02/1944;NULL;062 Wilderman Ways;West Norenemouth;Ma;1611;Dummy;Processed;9633;712;5;90.10;CABIN BAG VINTAGE PAISLEY;38;NULL
1634;4;1634;22/09/1985;2;30/09/1985;Hope;Lebsack;02/06/1952;1-327-480-1315x142;40986 Linnie Islands Suite 904;Isacland;Co;1844;Mraz, Renner and Nolan;Shipped;1634;71;6;4.62;SET/10 IVORY POLKADOT PARTY CANDLES;144;NULL
1634;4;1634;22/09/1985;2;30/09/1985;Hope;Lebsack;02/06/1952;1-327-480-1315x142;40986 Linnie Islands Suite 904;Isacland;Co;1844;Mraz, Renner and Nolan;Shipped;9634;633;2;15.79;ASSORTED COLOUR T-LIGHT HOLDER;81;NULL
1635;5;1635;16/09/2017;3;17/09/2017;Mark;McLaughlin;03/02/1938;1-905-857-1703x336;28328 Fay Spurs;Mertzstad;Ne;764;Waters, Mayert and Prohaska;Delivered;1635;618;7;73.90;BOTANICAL LAVENDER BIRTHDAY CARD;49;NULL
1635;5;1635;16/09/2017;3;17/09/2017;Mark;McLaughlin;03/02/1938;1-905-857-1703x336;28328 Fay Spurs;Mertzstad;Ne;764;Waters, Mayert and Prohaska;Delivered;9635;279;1;28.46;6 EGG HOUSE PAINTED WOOD;30;NULL
1636;2;1636;28/07/1971;1;NULL;Lenna;O'Keefe;NULL;287-052-6720x8844;74860 Skyla Plaza;New Vita;Ne;2609;Schinner-Predovic;Processed;1636;628;7;70.20;VINTAGE BILLBOARD TEA MUG;95;NULL
1636;2;1636;28/07/1971;1;NULL;Lenna;O'Keefe;NULL;287-052-6720x8844;74860 Skyla Plaza;New Vita;Ne;2609;Schinner-Predovic;Processed;9636;247;7;44.59;BLUE PAISLEY SKETCHBOOK;74;NULL
1637;2;1637;31/10/2021;2;06/11/2021;Carmella;Hartmann;NULL;+51(5)1790187282;59035 Nelda Knolls;Emmettberg;Co;4628;Schinner-Predovic;Shipped;1637;532;15;65.22;BLACK RECORD COVER FRAME;98;NULL
1637;2;1637;31/10/2021;2;06/11/2021;Carmella;Hartmann;NULL;+51(5)1790187282;59035 Nelda Knolls;Emmettberg;Co;4628;Schinner-Predovic;Shipped;9637;398;13;28.87;GOLD MINI TAPE MEASURE;13;NULL
1638;3;1638;18/02/1971;3;26/02/1971;Dandre;Anderson;NULL;(789)379-7396x98406;28847 Lyla Fords Suite 956;South Effieborough;Ma;807;Satterfield LLC;Delivered;1638;28;15;56.51;5 STRAND GLASS NECKLACE CRYSTAL;138;NULL
1638;3;1638;18/02/1971;3;26/02/1971;Dandre;Anderson;NULL;(789)379-7396x98406;28847 Lyla Fords Suite 956;South Effieborough;Ma;807;Satterfield LLC;Delivered;9638;496;12;67.39;AMBER CHUNKY GLASS+BEAD NECKLACE;12;NULL
1639;6;1639;26/01/1975;1;NULL;Verdie;Hahn;NULL;336-592-1685x66371;28063 Daugherty Knolls Apt. 435;North Mikel;Ut;2343;Dummy;Processed;1639;41;12;73.33;BLUE NEW BAROQUE CANDLESTICK CANDLE;18;Really cute top! the embroidery on the collar & bib of this top is beautiful and unique, received lots of compliments & questions about where i got it. i'm rather busty up top and the medium fit well, a small probably would've fit better but it's still super adorable.
1639;6;1639;26/01/1975;1;NULL;Verdie;Hahn;NULL;336-592-1685x66371;28063 Daugherty Knolls Apt. 435;North Mikel;Ut;2343;Dummy;Processed;9639;535;11;57.11;RED DAISY POCKET BOOK;150;Really cute top! the embroidery on the collar & bib of this top is beautiful and unique, received lots of compliments & questions about where i got it. i'm rather busty up top and the medium fit well, a small probably would've fit better but it's still super adorable.
1640;5;1640;19/12/1972;2;23/12/1972;Kameron;Sawayn;15/07/1941;NULL;5940 Emely Garden Suite 467;Lake Britney;So;3225;Waters, Mayert and Prohaska;Shipped;1640;124;6;74.82;PAPERWEIGHT KINGS CHOICE;72;NULL
1640;5;1640;19/12/1972;2;23/12/1972;Kameron;Sawayn;15/07/1941;NULL;5940 Emely Garden Suite 467;Lake Britney;So;3225;Waters, Mayert and Prohaska;Shipped;9640;438;2;21.90;CHRISTMAS RETROSPOT HEART WOOD;129;NULL
1641;1;1641;04/04/1995;3;07/04/1995;Valentine;Ebert;12/02/1952;(390)066-5509x35909;069 Chadd Plains Suite 376;North Reannaville;In;1230;Hettinger LLC;Delivered;1641;494;5;26.64;BLUE GLASS CHUNKY CHARM BRACELET;25;NULL
1641;1;1641;04/04/1995;3;07/04/1995;Valentine;Ebert;12/02/1952;(390)066-5509x35909;069 Chadd Plains Suite 376;North Reannaville;In;1230;Hettinger LLC;Delivered;9641;584;4;81.09;SPACE CADET RED;41;NULL
1642;6;1642;25/09/1992;1;NULL;Casandra;Thompson;15/07/1941;283-740-1168x386;150 Barton Corners Suite 323;Naomiville;Wy;4905;Dummy;Processed;1642;597;14;76.85;SET/12 TAPER CANDLES;37;NULL
